country,port,berth,cargo_category,cargo_type,max_draft,max_loa,max_beam
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,12.95,201.7,27.3
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,13.73,315.5,51.9
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,14.04,267.2,30.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,11.2,178,29.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,12.93,289.3,35.7
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,12.09,222.6,37.3
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,9.24,269.3,35.8
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,9.81,258.7,31.8
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,11.85,177.1,35.6
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,6.56,123.3,24.6
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,9.03,223.8,38.8
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,12.85,232.6,37.2
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,12.04,187.5,38.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,10.18,194.7,34.2
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,13.98,314,47
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,15.07,214,45.2
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.6,224.1,33.3
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.24,187.3,22
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,Inter-island Freight,7.62,142.6,28.9
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,9.17,229.2,34.4
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.44,294.6,38.2
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,8.47,197.5,21.1
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,14.95,263.8,57.7
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,16.4,307.9,46.1
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,14.64,307,55.7
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Agricultural Produce,6.22,115.2,21.2
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,11.68,230.4,36.2
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,12.51,258.5,26.4
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,General Cargo,9.79,229.3,28.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,8.01,199.5,26.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,12.21,245.9,32.5
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Spodumene,16.78,312.4,39.9
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,8.13,133.7,24.2
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Cars,10.72,185.3,36.3
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,12.65,279.7,37.2
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,10.39,195.9,38.8
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,Grain,13.4,223.6,31.6
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Alumina,13.31,270.7,42.4
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,8.23,176.3,29.5
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,13.64,199.3,38.4
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,13.23,340.1,34
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,11.59,183.4,32.8
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Metals,13.61,171.3,45.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,9.88,150.4,28.8
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,12.57,242.9,37
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,8.16,194.9,27.9
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,7.93,171.8,29.8
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,14.38,333.7,38.4
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,11.27,303.6,42.9
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,10.34,242,33
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Metals,12.61,183.8,37.8
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,12.31,362,56.9
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Crude Oil,14.04,172.4,42.3
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,9.9,158.2,31.1
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,12.76,167.3,43.4
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,11.38,287.7,43.2
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,10.49,213.1,29.3
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,14.25,243,45
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,10.14,287.3,31
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,9.6,221.8,43.5
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,13.71,319,47.9
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,11.44,299.6,31.3
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Manganese,15.16,266,49.7
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,12.34,334.8,34.2
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Tobacco,6.58,167.9,26.2
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,11.38,336.1,39.3
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,8.47,131,23.9
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Steel,11.23,262.1,32.6
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,8.05,186.8,26
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,10.24,245.4,35.8
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,8.52,213.8,37.8
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,14.79,277.7,51.2
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,11.74,271,40.1
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,7.56,297.7,26.5
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,10.9,242.9,47.2
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,9.65,177.6,30.5
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,9.52,262.2,41.1
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,8.89,179.7,35.3
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,9.93,275.1,27.5
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.27,143.7,29.6
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Timber,14,218.5,36.4
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,8.52,227,26
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,7,216.5,26.8
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,9.89,142.2,34.5
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,11.8,274,39.7
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,16.03,207.6,38.9
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,10.94,172.6,29.8
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Fertilizers,9.39,184.1,31.2
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,9.12,240.6,36.4
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,10.17,204.7,46.4
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Magnetite,10.44,229.3,36.3
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,12.52,217.3,47.7
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,12.07,355.4,46.1
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,6.24,127,24.3
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Liquid Bulk,Crude Oil,11.15,255.3,38.7
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,10.98,208.5,32.3
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,13.01,224.9,52.1
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,9.56,193.5,28
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,11.15,296.7,36.8
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.87,345.8,40.5
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,10.91,194.9,43.9
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Breakbulk,8.76,220.7,33.9
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,8.88,220.8,33.6
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,10.49,195.6,49.5
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Refrigerated Cargo,9.11,252.3,33.2
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Metals,8.5,236.9,36.8
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,14.74,284.6,49.1
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Potash,15.3,226.4,31.7
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,12.27,228.6,34.1
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Coal,11.06,155.4,31.3
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Grain,10.57,288.9,39.9
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,9.53,230.2,23.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Fish,5.83,149.4,23.6
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,Cement,13.5,238.9,33.7
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,8.26,154.1,24.9
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,13.32,322.4,43.7
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Dry Bulk,Grain,10.4,211.9,31
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,7.4,174.8,27.3
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,9.74,213.7,38.8
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,14.68,246.2,42.8
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,11.18,315.9,30.5
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Coal,14.46,182.5,44.8
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Sugar,13.38,169.2,33.9
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,8.53,238.4,33.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Fertilizers,14.66,213.3,38.3
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,9.21,139.6,25.6
Mozambique,Port of Maputo,Matola Coal Terminal / Container Terminal,Dry Bulk,Magnetite,13.59,167.1,28.1
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Liquid Bulk,Palm Oil,7,150.7,33.6
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Timber,8.8,188.4,33.8
Indonesia,Port of Makassar,Soekarno-Hatta Terminal,Dry Bulk,General Cargo,7.67,151.9,25.1
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,14.81,376.6,55.5
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,9.22,225.1,35.5
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,13.44,234.8,41.6
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,14.39,353,49.2
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,General Cargo,11.73,215.4,47.6
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Chemicals,9.12,195.6,42.4
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,General Cargo,9.07,217.6,21.3
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,5.47,90.3,21.9
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,7.48,217.3,21.1
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Minerals,8.78,284.1,26.3
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,9.02,170.1,32.7
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,10.09,237.4,34.6
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,9.01,191.2,30
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,10.66,325.4,30.1
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Metals,13.2,241.2,39
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,8.35,167.8,18.7
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,General Cargo,9.03,158.9,21.8
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Coal,12.93,284.6,33
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Furniture,7.62,176.4,23.1
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,8.97,194.1,23.4
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,5.59,148.1,22.2
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Wood,9.76,141.6,29.5
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,11.7,169.6,28.8
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,15.2,284.9,37.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,7.66,127,20.8
Australia,Port of Brisbane,Fisherman Islands Berths 1-10,Liquid Bulk,Oil,11,282.9,45.6
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,11.08,184.9,40.2
United States,Port of Long Beach,Pier T / Pier G / Pier E,Dry Bulk,Steel Products,12.9,378.3,54.7
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Fertilizers,10.61,224.6,46.3
Australia,Port of Adelaide,Inner Harbor / Outer Harbor Berths,Dry Bulk,General Cargo,10.46,190,34.9
Australia,Port of Sydney / Port Botany,Brotherson Dock B1-B5 / Bulk Liquids Berth,Liquid Bulk,Petroleum,11.25,305.3,50
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,10.55,246,29.6
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Lumber,11.97,313.7,34.8
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,13.05,250.9,51.5
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Alumina,10.91,296.5,40.2
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Vehicles,10.95,248.1,30.3
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,5.7,127.2,24
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,11.59,324.8,38.6
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,10.28,347.1,37.6
Australia,Port Hedland,Utah Point / BHP Berths,Dry Bulk,Iron Ore,14.36,270.7,53.3
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Dry Bulk,Coal,11.48,252.5,37.5
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Heavy Machinery,10.68,285.6,39.7
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Metals,14.21,275.6,34.1
Russia,Port of Primorsk,Oil Loading Pier Berths 1-6,Liquid Bulk,Petroleum Products,14.07,285.5,39.5
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,9.93,252.6,43.2
Mozambique,Port of Pemba,Main Pier,Dry Bulk,Timber,7.59,129.1,23
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,14.08,233.9,35.9
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,10.14,228.9,34.5
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,12.14,173,40.4
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,13.73,346.9,49
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Coal,11.81,291.7,37.3
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,9.46,293.2,34.7
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,13.22,346.2,52.6
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,Live Cattle,10.14,288.8,26.9
Indonesia,Port of Tanjung Priok,JICT - Jakarta International Container Terminal,Dry Bulk,General Cargo,13.2,282.8,40.6
Mozambique,Port of Pemba,Main Pier,Dry Bulk,General Cargo,6.07,163.6,19.3
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Liquid Bulk,Crude Oil,15.22,339,56.7
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,14.31,280.4,45.9
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,14.93,258.7,44.6
Mozambique,Port of Beira,Berths 1-10,Dry Bulk,Timber,8.96,137.3,24.5
Russia,Port of Ust-Luga,Multi-Purpose Cargo Terminal / Oil Terminal,Liquid Bulk,Crude Oil,14.59,206.4,38.9
Australia,Fremantle Port,Inner Harbour Berths 1-10,Dry Bulk,Livestock,8.76,171.7,29.9
Australia,Port of Darwin,East Arm Wharf / Fort Hill Wharf,Dry Bulk,General Cargo,9.08,267.9,37.2
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,Metals,9.95,253.5,29.2
United States,Port of Long Beach,Pier T / Pier G / Pier E,Liquid Bulk,Petroleum,11.31,233.3,48.1
Russia,Port of Vladivostok,Commercial Sea Port Berths,Dry Bulk,General Cargo,10.1,155,26.6
United States,Port of Los Angeles,Pier 400 / APM Terminals / YTI,Dry Bulk,Dry Bulk,13.7,311.2,54.8
United States,Port of New York and New Jersey,APM / Maher / Port Newark Container Terminal,Dry Bulk,Project Cargo,10.44,300.7,40.6
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Fertilizers,15.04,292.9,48
Australia,Port of Melbourne,Swanson Dock / Webb Dock / Appleton Dock,Dry Bulk,Breakbulk,14.54,211.6,35.3
Indonesia,Port of Belawan,Container Terminal ODT / General Berths,Dry Bulk,Rubber,9.11,148,30.4
United States,Port of Houston,Barbours Cut / Bayport Container Terminal,Liquid Bulk,Petrochemicals,13.64,241.9,29.9
Mozambique,Port of Nacala,General Cargo & Container Pier,Dry Bulk,General Cargo,9.38,145.1,31.7
Australia,Port of Newcastle,Carrington & Kooragang Berths,Dry Bulk,Bulk Grain,9.99,232.6,39.2
Mozambique,Port of Quelimane,Coastal Wharf,Dry Bulk,Timber,4.63,126.5,19.1
Russia,Port of Murmansk,Commercial Port / Coal Pier,Dry Bulk,Apatite Concentrate,10.42,290.8,30
Russia,Port of Saint Petersburg,Container Terminal Saint Petersburg / Lesnoy Mol,Dry Bulk,Timber,9.34,165.8,35.1
United States,Port of Savannah,Garden City Terminal / Ocean Terminal,Dry Bulk,Forest Products,13.13,238.5,36.5
Indonesia,Port of Tanjung Emas,Semarang Container Terminal - TPJS,Dry Bulk,Textiles,8.4,210.7,19.9
Russia,Port of Novorossiysk,Shesex Terminal / NUTEP Container Terminal,Dry Bulk,Metals,11.67,203.1,45.5
Indonesia,Port of Tanjung Perak,Terminal Petikemas Surabaya - TPS,Dry Bulk,Domestic General Cargo,11.22,168.5,32.3
Russia,Port of Vostochny,VSC Container Terminal / Coal Terminal,Dry Bulk,Coal,14.12,183.9,38.3
